CustomerID,Season,Brand,Dining,Spa,Rooms
19,0,0,275.66861389304904,291.1018002356931,468.4833007765555
19,0,0,243.8660096329559,238.7505974948733,465.0289130520753
19,0,0,316.54501715220096,377.66206438390185,551.0409702207776
19,0,0,320.1325427921878,338.4013600445038,500.15711306829445
19,1,1,275.66861389304904,291.1018002356931,468.4833007765555
19,1,1,243.8660096329559,238.7505974948733,465.0289130520753
19,1,1,316.54501715220096,377.66206438390185,551.0409702207776
19,1,1,320.1325427921878,338.4013600445038,500.15711306829445
19,0,1,275.66861389304904,291.1018002356931,468.4833007765555
19,0,1,243.8660096329559,238.7505974948733,465.0289130520753
19,0,1,316.54501715220096,377.66206438390185,551.0409702207776
19,0,1,320.1325427921878,338.4013600445038,500.15711306829445
22,1,0,92.16714004838953,170.79614621208583,312.2741008837626
23,1,0,191.4794390861054,322.85967857429546,397.56088379038397
23,1,0,127.45213904134957,271.4792541717745,315.9266297255531
23,1,0,221.07881936759563,363.3275679726506,423.0939462770361
23,1,0,205.15648672769566,348.03998865123543,394.79358613936785
23,1,0,188.3769939396899,349.55495491105626,355.4284762354366
23,1,0,198.35543927744072,309.5890068368176,464.34744104411254
23,0,0,191.4794390861054,322.85967857429546,397.56088379038397
23,0,0,127.45213904134957,271.4792541717745,315.9266297255531
23,0,0,221.07881936759563,363.3275679726506,423.0939462770361
23,0,0,205.15648672769566,348.03998865123543,394.79358613936785
23,0,0,188.3769939396899,349.55495491105626,355.4284762354366
23,0,0,198.35543927744072,309.5890068368176,464.34744104411254
23,1,1,191.4794390861054,322.85967857429546,397.56088379038397
23,1,1,127.45213904134957,271.4792541717745,315.9266297255531
23,1,1,221.07881936759563,363.3275679726506,423.0939462770361
23,1,1,205.15648672769566,348.03998865123543,394.79358613936785
23,1,1,188.3769939396899,349.55495491105626,355.4284762354366
23,1,1,198.35543927744072,309.5890068368176,464.34744104411254
23,0,1,191.4794390861054,322.85967857429546,397.56088379038397
23,0,1,127.45213904134957,271.4792541717745,315.9266297255531
23,0,1,221.07881936759563,363.3275679726506,423.0939462770361
23,0,1,205.15648672769566,348.03998865123543,394.79358613936785
23,0,1,188.3769939396899,349.55495491105626,355.4284762354366
23,0,1,198.35543927744072,309.5890068368176,464.34744104411254
23,1,0,191.4794390861054,322.85967857429546,397.56088379038397
23,1,0,127.45213904134957,271.4792541717745,315.9266297255531
23,1,0,221.07881936759563,363.3275679726506,423.0939462770361
23,1,0,205.15648672769566,348.03998865123543,394.79358613936785
23,1,0,188.3769939396899,349.55495491105626,355.4284762354366
23,1,0,198.35543927744072,309.5890068368176,464.34744104411254
23,1,0,191.4794390861054,322.85967857429546,397.56088379038397
23,1,0,127.45213904134957,271.4792541717745,315.9266297255531
23,1,0,221.07881936759563,363.3275679726506,423.0939462770361
23,1,0,205.15648672769566,348.03998865123543,394.79358613936785
23,1,0,188.3769939396899,349.55495491105626,355.4284762354366
23,1,0,198.35543927744072,309.5890068368176,464.34744104411254
25,1,1,142.22047706349434,153.6976866670418,381.80864612388285
25,1,1,45.18612900520168,49.55483978118669,205.46930105300578
25,1,1,62.065615631025366,91.86433901261503,348.92650352067415
25,1,1,88.15095381656157,218.3002284474573,335.57609787354545
25,1,1,33.61902677817207,80.27748282038498,260.30764036108013
25,1,1,74.93813804661804,116.4847703640327,323.2178464337895
25,1,1,45.44425820203366,111.4667570278448,303.61899394225037
25,1,1,60.280496875439844,76.16456326944348,304.7528412181985
25,1,1,106.51778025743602,53.76362448185669,246.90741045841884
25,1,1,133.3781504540619,192.18567283943088,366.9177504444706
25,0,0,142.22047706349434,153.6976866670418,381.80864612388285
25,0,0,45.18612900520168,49.55483978118669,205.46930105300578
25,0,0,62.065615631025366,91.86433901261503,348.92650352067415
25,0,0,88.15095381656157,218.3002284474573,335.57609787354545
25,0,0,33.61902677817207,80.27748282038498,260.30764036108013
25,0,0,74.93813804661804,116.4847703640327,323.2178464337895
25,0,0,45.44425820203366,111.4667570278448,303.61899394225037
25,0,0,60.280496875439844,76.16456326944348,304.7528412181985
25,0,0,106.51778025743602,53.76362448185669,246.90741045841884
25,0,0,133.3781504540619,192.18567283943088,366.9177504444706
25,0,1,142.22047706349434,153.6976866670418,381.80864612388285
25,0,1,45.18612900520168,49.55483978118669,205.46930105300578
25,0,1,62.065615631025366,91.86433901261503,348.92650352067415
25,0,1,88.15095381656157,218.3002284474573,335.57609787354545
25,0,1,33.61902677817207,80.27748282038498,260.30764036108013
25,0,1,74.93813804661804,116.4847703640327,323.2178464337895
25,0,1,45.44425820203366,111.4667570278448,303.61899394225037
25,0,1,60.280496875439844,76.16456326944348,304.7528412181985
25,0,1,106.51778025743602,53.76362448185669,246.90741045841884
25,0,1,133.3781504540619,192.18567283943088,366.9177504444706
25,1,1,142.22047706349434,153.6976866670418,381.80864612388285
25,1,1,45.18612900520168,49.55483978118669,205.46930105300578
25,1,1,62.065615631025366,91.86433901261503,348.92650352067415
25,1,1,88.15095381656157,218.3002284474573,335.57609787354545
25,1,1,33.61902677817207,80.27748282038498,260.30764036108013
25,1,1,74.93813804661804,116.4847703640327,323.2178464337895
25,1,1,45.44425820203366,111.4667570278448,303.61899394225037
25,1,1,60.280496875439844,76.16456326944348,304.7528412181985
25,1,1,106.51778025743602,53.76362448185669,246.90741045841884
25,1,1,133.3781504540619,192.18567283943088,366.9177504444706
25,0,0,142.22047706349434,153.6976866670418,381.80864612388285
25,0,0,45.18612900520168,49.55483978118669,205.46930105300578
25,0,0,62.065615631025366,91.86433901261503,348.92650352067415
25,0,0,88.15095381656157,218.3002284474573,335.57609787354545
25,0,0,33.61902677817207,80.27748282038498,260.30764036108013
25,0,0,74.93813804661804,116.4847703640327,323.2178464337895
25,0,0,45.44425820203366,111.4667570278448,303.61899394225037
25,0,0,60.280496875439844,76.16456326944348,304.7528412181985
25,0,0,106.51778025743602,53.76362448185669,246.90741045841884
25,0,0,133.3781504540619,192.18567283943088,366.9177504444706
25,1,0,142.22047706349434,153.6976866670418,381.80864612388285
25,1,0,45.18612900520168,49.55483978118669,205.46930105300578
25,1,0,62.065615631025366,91.86433901261503,348.92650352067415
25,1,0,88.15095381656157,218.3002284474573,335.57609787354545
25,1,0,33.61902677817207,80.27748282038498,260.30764036108013
25,1,0,74.93813804661804,116.4847703640327,323.2178464337895
25,1,0,45.44425820203366,111.4667570278448,303.61899394225037
25,1,0,60.280496875439844,76.16456326944348,304.7528412181985
25,1,0,106.51778025743602,53.76362448185669,246.90741045841884
25,1,0,133.3781504540619,192.18567283943088,366.9177504444706
25,0,1,142.22047706349434,153.6976866670418,381.80864612388285
25,0,1,45.18612900520168,49.55483978118669,205.46930105300578
25,0,1,62.065615631025366,91.86433901261503,348.92650352067415
25,0,1,88.15095381656157,218.3002284474573,335.57609787354545
25,0,1,33.61902677817207,80.27748282038498,260.30764036108013
25,0,1,74.93813804661804,116.4847703640327,323.2178464337895
25,0,1,45.44425820203366,111.4667570278448,303.61899394225037
25,0,1,60.280496875439844,76.16456326944348,304.7528412181985
25,0,1,106.51778025743602,53.76362448185669,246.90741045841884
25,0,1,133.3781504540619,192.18567283943088,366.9177504444706
25,1,0,142.22047706349434,153.6976866670418,381.80864612388285
25,1,0,45.18612900520168,49.55483978118669,205.46930105300578
25,1,0,62.065615631025366,91.86433901261503,348.92650352067415
25,1,0,88.15095381656157,218.3002284474573,335.57609787354545
25,1,0,33.61902677817207,80.27748282038498,260.30764036108013
25,1,0,74.93813804661804,116.4847703640327,323.2178464337895
25,1,0,45.44425820203366,111.4667570278448,303.61899394225037
25,1,0,60.280496875439844,76.16456326944348,304.7528412181985
25,1,0,106.51778025743602,53.76362448185669,246.90741045841884
25,1,0,133.3781504540619,192.18567283943088,366.9177504444706
25,0,0,142.22047706349434,153.6976866670418,381.80864612388285
25,0,0,45.18612900520168,49.55483978118669,205.46930105300578
25,0,0,62.065615631025366,91.86433901261503,348.92650352067415
25,0,0,88.15095381656157,218.3002284474573,335.57609787354545
25,0,0,33.61902677817207,80.27748282038498,260.30764036108013
25,0,0,74.93813804661804,116.4847703640327,323.2178464337895
25,0,0,45.44425820203366,111.4667570278448,303.61899394225037
25,0,0,60.280496875439844,76.16456326944348,304.7528412181985
25,0,0,106.51778025743602,53.76362448185669,246.90741045841884
25,0,0,133.3781504540619,192.18567283943088,366.9177504444706
25,1,1,142.22047706349434,153.6976866670418,381.80864612388285
25,1,1,45.18612900520168,49.55483978118669,205.46930105300578
25,1,1,62.065615631025366,91.86433901261503,348.92650352067415
25,1,1,88.15095381656157,218.3002284474573,335.57609787354545
25,1,1,33.61902677817207,80.27748282038498,260.30764036108013
25,1,1,74.93813804661804,116.4847703640327,323.2178464337895
25,1,1,45.44425820203366,111.4667570278448,303.61899394225037
25,1,1,60.280496875439844,76.16456326944348,304.7528412181985
25,1,1,106.51778025743602,53.76362448185669,246.90741045841884
25,1,1,133.3781504540619,192.18567283943088,366.9177504444706
26,1,0,201.6131847195853,245.24501761922593,385.1683088734378
29,0,0,196.53749897668624,277.01431432275336,349.13759859384743
29,0,0,171.39823324746462,326.5305476561437,447.56421468714876
29,0,0,271.1161085433173,373.8935332520834,443.9257968468228
29,0,0,238.92634888961757,390.9581568637063,453.2570147678107
29,0,0,210.59677249315098,392.9429219049592,464.62942279796727
29,0,0,308.9895042208833,418.9454654865937,505.4371712163867
29,0,0,196.53749897668624,277.01431432275336,349.13759859384743
29,0,0,171.39823324746462,326.5305476561437,447.56421468714876
29,0,0,271.1161085433173,373.8935332520834,443.9257968468228
29,0,0,238.92634888961757,390.9581568637063,453.2570147678107
29,0,0,210.59677249315098,392.9429219049592,464.62942279796727
29,0,0,308.9895042208833,418.9454654865937,505.4371712163867
29,1,0,196.53749897668624,277.01431432275336,349.13759859384743
29,1,0,171.39823324746462,326.5305476561437,447.56421468714876
29,1,0,271.1161085433173,373.8935332520834,443.9257968468228
29,1,0,238.92634888961757,390.9581568637063,453.2570147678107
29,1,0,210.59677249315098,392.9429219049592,464.62942279796727
29,1,0,308.9895042208833,418.9454654865937,505.4371712163867
29,0,1,196.53749897668624,277.01431432275336,349.13759859384743
29,0,1,171.39823324746462,326.5305476561437,447.56421468714876
29,0,1,271.1161085433173,373.8935332520834,443.9257968468228
29,0,1,238.92634888961757,390.9581568637063,453.2570147678107
29,0,1,210.59677249315098,392.9429219049592,464.62942279796727
29,0,1,308.9895042208833,418.9454654865937,505.4371712163867
29,0,1,196.53749897668624,277.01431432275336,349.13759859384743
29,0,1,171.39823324746462,326.5305476561437,447.56421468714876
29,0,1,271.1161085433173,373.8935332520834,443.9257968468228
29,0,1,238.92634888961757,390.9581568637063,453.2570147678107
29,0,1,210.59677249315098,392.9429219049592,464.62942279796727
29,0,1,308.9895042208833,418.9454654865937,505.4371712163867
29,1,1,196.53749897668624,277.01431432275336,349.13759859384743
29,1,1,171.39823324746462,326.5305476561437,447.56421468714876
29,1,1,271.1161085433173,373.8935332520834,443.9257968468228
29,1,1,238.92634888961757,390.9581568637063,453.2570147678107
29,1,1,210.59677249315098,392.9429219049592,464.62942279796727
29,1,1,308.9895042208833,418.9454654865937,505.4371712163867
35,0,1,212.7775135522331,212.56790395248333,447.0948961193089
36,1,0,247.22127733071702,327.58859826403693,383.3827660775932
36,1,0,228.85230928626476,401.86509580253585,535.1581892085348
36,1,0,237.74321377893875,334.41269024511803,454.0277207315455
36,1,0,168.20291074708842,256.78320438399504,416.4084577782064
36,1,0,266.89461521383646,352.93519784748514,439.7064693282556
36,1,1,247.22127733071702,327.58859826403693,383.3827660775932
36,1,1,228.85230928626476,401.86509580253585,535.1581892085348
36,1,1,237.74321377893875,334.41269024511803,454.0277207315455
36,1,1,168.20291074708842,256.78320438399504,416.4084577782064
36,1,1,266.89461521383646,352.93519784748514,439.7064693282556
36,1,0,247.22127733071702,327.58859826403693,383.3827660775932
36,1,0,228.85230928626476,401.86509580253585,535.1581892085348
36,1,0,237.74321377893875,334.41269024511803,454.0277207315455
36,1,0,168.20291074708842,256.78320438399504,416.4084577782064
36,1,0,266.89461521383646,352.93519784748514,439.7064693282556
36,0,0,247.22127733071702,327.58859826403693,383.3827660775932
36,0,0,228.85230928626476,401.86509580253585,535.1581892085348
36,0,0,237.74321377893875,334.41269024511803,454.0277207315455
36,0,0,168.20291074708842,256.78320438399504,416.4084577782064
36,0,0,266.89461521383646,352.93519784748514,439.7064693282556
36,1,1,247.22127733071702,327.58859826403693,383.3827660775932
36,1,1,228.85230928626476,401.86509580253585,535.1581892085348
36,1,1,237.74321377893875,334.41269024511803,454.0277207315455
36,1,1,168.20291074708842,256.78320438399504,416.4084577782064
36,1,1,266.89461521383646,352.93519784748514,439.7064693282556
37,1,0,161.45617996462843,134.1897776343997,391.34144490784445
37,1,0,191.16185858652082,122.84564400436909,333.7380863071108
37,1,0,258.24564324084844,251.50288744869357,444.00338879857605
37,0,0,161.45617996462843,134.1897776343997,391.34144490784445
37,0,0,191.16185858652082,122.84564400436909,333.7380863071108
37,0,0,258.24564324084844,251.50288744869357,444.00338879857605
37,1,1,161.45617996462843,134.1897776343997,391.34144490784445
37,1,1,191.16185858652082,122.84564400436909,333.7380863071108
37,1,1,258.24564324084844,251.50288744869357,444.00338879857605
39,0,0,366.8777241338818,345.29664686590365,573.0750776028848
39,0,0,399.7340407356275,354.9304087576285,636.37198124216
39,0,0,324.65649937705984,457.88707107025607,593.4808007752475
39,0,0,445.0255826752382,380.52981949764524,593.0339117725342
39,1,0,366.8777241338818,345.29664686590365,573.0750776028848
39,1,0,399.7340407356275,354.9304087576285,636.37198124216
39,1,0,324.65649937705984,457.88707107025607,593.4808007752475
39,1,0,445.0255826752382,380.52981949764524,593.0339117725342
39,0,1,366.8777241338818,345.29664686590365,573.0750776028848
39,0,1,399.7340407356275,354.9304087576285,636.37198124216
39,0,1,324.65649937705984,457.88707107025607,593.4808007752475
39,0,1,445.0255826752382,380.52981949764524,593.0339117725342
39,1,0,366.8777241338818,345.29664686590365,573.0750776028848
39,1,0,399.7340407356275,354.9304087576285,636.37198124216
39,1,0,324.65649937705984,457.88707107025607,593.4808007752475
39,1,0,445.0255826752382,380.52981949764524,593.0339117725342
40,0,1,222.0735811576721,390.68318345612624,472.4700758366263
40,0,1,290.5011244771559,364.3329474605881,515.9953492683502
40,1,1,222.0735811576721,390.68318345612624,472.4700758366263
40,1,1,290.5011244771559,364.3329474605881,515.9953492683502
42,1,0,624.9755241447808,744.4364142801279,785.5606502120141
45,0,1,594.662280760861,752.3698963619754,865.2198507080184
45,0,1,567.718039649329,687.7723650389903,835.2459230412685
45,0,1,548.8428256285072,629.5256609695457,749.9291401688317
45,0,1,626.8004944175802,816.2593422651796,859.0779025080155
45,0,1,622.8512164441344,670.6699945737653,802.4057021137226
45,0,1,622.1704129891821,654.1979472421857,766.8996620297454
45,0,0,594.662280760861,752.3698963619754,865.2198507080184
45,0,0,567.718039649329,687.7723650389903,835.2459230412685
45,0,0,548.8428256285072,629.5256609695457,749.9291401688317
45,0,0,626.8004944175802,816.2593422651796,859.0779025080155
45,0,0,622.8512164441344,670.6699945737653,802.4057021137226
45,0,0,622.1704129891821,654.1979472421857,766.8996620297454
45,0,0,594.662280760861,752.3698963619754,865.2198507080184
45,0,0,567.718039649329,687.7723650389903,835.2459230412685
45,0,0,548.8428256285072,629.5256609695457,749.9291401688317
45,0,0,626.8004944175802,816.2593422651796,859.0779025080155
45,0,0,622.8512164441344,670.6699945737653,802.4057021137226
45,0,0,622.1704129891821,654.1979472421857,766.8996620297454
45,1,1,594.662280760861,752.3698963619754,865.2198507080184
45,1,1,567.718039649329,687.7723650389903,835.2459230412685
45,1,1,548.8428256285072,629.5256609695457,749.9291401688317
45,1,1,626.8004944175802,816.2593422651796,859.0779025080155
45,1,1,622.8512164441344,670.6699945737653,802.4057021137226
45,1,1,622.1704129891821,654.1979472421857,766.8996620297454
45,0,1,594.662280760861,752.3698963619754,865.2198507080184
45,0,1,567.718039649329,687.7723650389903,835.2459230412685
45,0,1,548.8428256285072,629.5256609695457,749.9291401688317
45,0,1,626.8004944175802,816.2593422651796,859.0779025080155
45,0,1,622.8512164441344,670.6699945737653,802.4057021137226
45,0,1,622.1704129891821,654.1979472421857,766.8996620297454
45,0,0,594.662280760861,752.3698963619754,865.2198507080184
45,0,0,567.718039649329,687.7723650389903,835.2459230412685
45,0,0,548.8428256285072,629.5256609695457,749.9291401688317
45,0,0,626.8004944175802,816.2593422651796,859.0779025080155
45,0,0,622.8512164441344,670.6699945737653,802.4057021137226
45,0,0,622.1704129891821,654.1979472421857,766.8996620297454
47,0,0,165.33024174533355,251.57664611998086,342.68323570886923
47,0,0,167.1688077934373,283.2723082128447,366.5940005849917
47,0,0,169.76735920709754,308.7031168924314,472.6851639893099
47,1,0,165.33024174533355,251.57664611998086,342.68323570886923
47,1,0,167.1688077934373,283.2723082128447,366.5940005849917
47,1,0,169.76735920709754,308.7031168924314,472.6851639893099
47,0,1,165.33024174533355,251.57664611998086,342.68323570886923
47,0,1,167.1688077934373,283.2723082128447,366.5940005849917
47,0,1,169.76735920709754,308.7031168924314,472.6851639893099
48,1,0,153.02476185038404,181.57944053092547,387.17538115191627
48,1,0,197.07705291828563,150.5431822935134,384.8083416935304
48,1,0,186.09845770684626,171.05937860496266,328.4791189989536
48,1,0,153.02476185038404,181.57944053092547,387.17538115191627
48,1,0,197.07705291828563,150.5431822935134,384.8083416935304
48,1,0,186.09845770684626,171.05937860496266,328.4791189989536
48,0,0,153.02476185038404,181.57944053092547,387.17538115191627
48,0,0,197.07705291828563,150.5431822935134,384.8083416935304
48,0,0,186.09845770684626,171.05937860496266,328.4791189989536
49,0,0,169.21604889978315,280.987551652934,392.5548464273443
49,0,0,208.4901028528108,260.62054500144416,377.93261664537454
49,0,0,173.29908434750166,245.0755076269094,398.9599681760684
49,0,1,169.21604889978315,280.987551652934,392.5548464273443
49,0,1,208.4901028528108,260.62054500144416,377.93261664537454
49,0,1,173.29908434750166,245.0755076269094,398.9599681760684
49,0,0,169.21604889978315,280.987551652934,392.5548464273443
49,0,0,208.4901028528108,260.62054500144416,377.93261664537454
49,0,0,173.29908434750166,245.0755076269094,398.9599681760684
50,1,0,353.59325153263023,300.4440930366098,506.7746593272754
50,1,0,339.6979245802039,370.1077818030027,592.7654340371257
50,1,0,331.6534765455868,323.6944929740022,555.258866175523
50,1,0,321.60107236063965,246.06922212342457,476.09616813667037
50,1,1,353.59325153263023,300.4440930366098,506.7746593272754
50,1,1,339.6979245802039,370.1077818030027,592.7654340371257
50,1,1,331.6534765455868,323.6944929740022,555.258866175523
50,1,1,321.60107236063965,246.06922212342457,476.09616813667037
50,0,1,353.59325153263023,300.4440930366098,506.7746593272754
50,0,1,339.6979245802039,370.1077818030027,592.7654340371257
50,0,1,331.6534765455868,323.6944929740022,555.258866175523
50,0,1,321.60107236063965,246.06922212342457,476.09616813667037
50,1,0,353.59325153263023,300.4440930366098,506.7746593272754
50,1,0,339.6979245802039,370.1077818030027,592.7654340371257
50,1,0,331.6534765455868,323.6944929740022,555.258866175523
50,1,0,321.60107236063965,246.06922212342457,476.09616813667037
52,1,0,301.7611889150787,370.84857935763154,511.72995247553206
52,1,0,268.3201102338125,385.6943218521262,454.75709215306813
52,1,0,246.5886001061198,318.78238529894037,409.64267373185464
52,1,0,286.4259898462889,325.396831887749,448.2840652786392
52,1,0,258.9590533571569,428.8020931011522,498.2718235695351
52,0,0,301.7611889150787,370.84857935763154,511.72995247553206
52,0,0,268.3201102338125,385.6943218521262,454.75709215306813
52,0,0,246.5886001061198,318.78238529894037,409.64267373185464
52,0,0,286.4259898462889,325.396831887749,448.2840652786392
52,0,0,258.9590533571569,428.8020931011522,498.2718235695351
52,0,0,301.7611889150787,370.84857935763154,511.72995247553206
52,0,0,268.3201102338125,385.6943218521262,454.75709215306813
52,0,0,246.5886001061198,318.78238529894037,409.64267373185464
52,0,0,286.4259898462889,325.396831887749,448.2840652786392
52,0,0,258.9590533571569,428.8020931011522,498.2718235695351
52,0,0,301.7611889150787,370.84857935763154,511.72995247553206
52,0,0,268.3201102338125,385.6943218521262,454.75709215306813
52,0,0,246.5886001061198,318.78238529894037,409.64267373185464
52,0,0,286.4259898462889,325.396831887749,448.2840652786392
52,0,0,258.9590533571569,428.8020931011522,498.2718235695351
52,0,1,301.7611889150787,370.84857935763154,511.72995247553206
52,0,1,268.3201102338125,385.6943218521262,454.75709215306813
52,0,1,246.5886001061198,318.78238529894037,409.64267373185464
52,0,1,286.4259898462889,325.396831887749,448.2840652786392
52,0,1,258.9590533571569,428.8020931011522,498.2718235695351
53,1,1,188.53374222010913,294.6329703718048,466.9718918567111
53,1,1,191.202851856742,183.97538048318188,355.92434295764707
53,1,1,248.19423481905378,285.4935773823281,462.1542903868844
53,1,1,163.289120033794,279.08896219526304,432.6814720159266
53,1,1,194.7182807491681,217.0833624857042,389.49091245361666
53,0,0,188.53374222010913,294.6329703718048,466.9718918567111
53,0,0,191.202851856742,183.97538048318188,355.92434295764707
53,0,0,248.19423481905378,285.4935773823281,462.1542903868844
53,0,0,163.289120033794,279.08896219526304,432.6814720159266
53,0,0,194.7182807491681,217.0833624857042,389.49091245361666
53,1,1,188.53374222010913,294.6329703718048,466.9718918567111
53,1,1,191.202851856742,183.97538048318188,355.92434295764707
53,1,1,248.19423481905378,285.4935773823281,462.1542903868844
53,1,1,163.289120033794,279.08896219526304,432.6814720159266
53,1,1,194.7182807491681,217.0833624857042,389.49091245361666
53,0,1,188.53374222010913,294.6329703718048,466.9718918567111
53,0,1,191.202851856742,183.97538048318188,355.92434295764707
53,0,1,248.19423481905378,285.4935773823281,462.1542903868844
53,0,1,163.289120033794,279.08896219526304,432.6814720159266
53,0,1,194.7182807491681,217.0833624857042,389.49091245361666
53,1,0,188.53374222010913,294.6329703718048,466.9718918567111
53,1,0,191.202851856742,183.97538048318188,355.92434295764707
53,1,0,248.19423481905378,285.4935773823281,462.1542903868844
53,1,0,163.289120033794,279.08896219526304,432.6814720159266
53,1,0,194.7182807491681,217.0833624857042,389.49091245361666
55,1,1,143.04238155209848,239.28137324830195,348.54111100685736
55,1,1,137.2027570663288,213.0938210747359,356.67923165441357
55,1,1,111.0284712711566,216.34045226418692,422.6743849106473
55,1,1,78.34316337029139,129.45467155392112,333.21360370329216
55,1,1,88.86493608092758,135.60494017474164,343.238697869496
55,1,1,143.04238155209848,239.28137324830195,348.54111100685736
55,1,1,137.2027570663288,213.0938210747359,356.67923165441357
55,1,1,111.0284712711566,216.34045226418692,422.6743849106473
55,1,1,78.34316337029139,129.45467155392112,333.21360370329216
55,1,1,88.86493608092758,135.60494017474164,343.238697869496
55,1,1,143.04238155209848,239.28137324830195,348.54111100685736
55,1,1,137.2027570663288,213.0938210747359,356.67923165441357
55,1,1,111.0284712711566,216.34045226418692,422.6743849106473
55,1,1,78.34316337029139,129.45467155392112,333.21360370329216
55,1,1,88.86493608092758,135.60494017474164,343.238697869496
55,1,0,143.04238155209848,239.28137324830195,348.54111100685736
55,1,0,137.2027570663288,213.0938210747359,356.67923165441357
55,1,0,111.0284712711566,216.34045226418692,422.6743849106473
55,1,0,78.34316337029139,129.45467155392112,333.21360370329216
55,1,0,88.86493608092758,135.60494017474164,343.238697869496
55,0,1,143.04238155209848,239.28137324830195,348.54111100685736
55,0,1,137.2027570663288,213.0938210747359,356.67923165441357
55,0,1,111.0284712711566,216.34045226418692,422.6743849106473
55,0,1,78.34316337029139,129.45467155392112,333.21360370329216
55,0,1,88.86493608092758,135.60494017474164,343.238697869496
57,1,0,237.6173596107889,209.22680462822692,447.86815457170036
57,1,0,241.7826701063303,210.89421399693265,488.5636314169978
57,1,0,242.8005248466658,263.76716958088355,386.72689642347586
57,1,0,217.25342748749338,266.52927131422575,389.21220574627904
57,0,1,237.6173596107889,209.22680462822692,447.86815457170036
57,0,1,241.7826701063303,210.89421399693265,488.5636314169978
57,0,1,242.8005248466658,263.76716958088355,386.72689642347586
57,0,1,217.25342748749338,266.52927131422575,389.21220574627904
57,1,0,237.6173596107889,209.22680462822692,447.86815457170036
57,1,0,241.7826701063303,210.89421399693265,488.5636314169978
